yymmdd,day_of_year,Depth,Chl,Temp,Sal,O2,NO3,PO4,POC,PON,POP,TOC,TON,TOP,BAC,PP
1998-06-02,153.0,80.0,0.412,19.194,36.59,224.0,0.09,0.04,59.91,7.87,#N/A,60.9,#N/A,#N/A,7.0,3.18
1998-06-02,153.0,100.0,0.212,19.063,36.593,218.0,0.66,0.05,25.48,4.42,#N/A,59.8,#N/A,#N/A,6.4,0.85
1998-06-02,153.0,120.0,0.127,18.986,36.594,216.5,0.74,0.06,20.78,3.12,#N/A,58.8,#N/A,#N/A,3.0,0.11
1998-06-02,153.0,140.0,0.073,18.87,36.598,213.9,1.11,0.08,17.22,1.95,#N/A,56.9,#N/A,#N/A,3.6,-0.09
1998-07-07,188.0,1.0,0.018,26.731,36.311,204.1,0.0,0.0,8.14,1.14,#N/A,66.6,#N/A,#N/A,1.3,0.74
1998-07-07,188.0,20.0,0.0,23.871,36.468,220.2,0.0,0.0,40.98,0.0,#N/A,66.2,#N/A,#N/A,7.9,5.94
1998-07-07,188.0,40.0,0.082,20.94,36.566,232.8,0.0,0.0,39.98,5.05,#N/A,66.9,#N/A,#N/A,7.3,4.66
1998-07-07,188.0,60.0,0.123,19.688,36.567,230.0,0.0,0.0,33.1,5.17,#N/A,63.8,#N/A,#N/A,6.7,4.24
1998-07-07,188.0,80.0,0.241,19.33,36.58,224.2,0.0,0.0,32.75,4.84,#N/A,61.5,#N/A,#N/A,6.2,5.4
1998-07-07,188.0,100.0,0.284,19.099,36.572,218.0,0.37,0.0,26.62,4.71,#N/A,59.5,#N/A,#N/A,4.9,2.04
1998-07-07,188.0,120.0,0.127,18.928,36.568,214.9,1.01,0.0,20.56,3.19,#N/A,58.2,#N/A,#N/A,2.8,0.29
1998-07-07,188.0,140.0,0.073,18.891,36.578,214.2,1.29,0.05,19.77,3.12,#N/A,57.4,#N/A,#N/A,2.7,0.04
1998-08-11,223.0,1.0,0.058,28.689,36.251,198.7,0.0,0.0,34.11,3.88,#N/A,66.9,#N/A,#N/A,4.4,4.16
1998-08-11,223.0,20.0,0.06,28.453,36.244,199.3,0.0,0.0,29.18,4.07,#N/A,66.9,#N/A,#N/A,4.3,2.72
1998-08-11,223.0,40.0,0.056,22.859,36.524,232.9,0.0,0.0,36.05,4.79,#N/A,66.3,#N/A,#N/A,4.1,3.59
1998-08-11,223.0,60.0,0.123,20.581,36.609,236.2,0.0,0.0,37.15,5.31,#N/A,64.9,#N/A,#N/A,6.5,1.77
1998-08-11,223.0,80.0,0.151,19.791,36.591,229.9,0.0,0.0,32.0,4.67,#N/A,60.7,#N/A,#N/A,5.4,0.21
1998-08-11,223.0,100.0,0.298,19.217,36.577,217.8,0.1,0.0,23.5,4.34,#N/A,59.9,#N/A,#N/A,3.8,0.08
1998-08-11,223.0,120.0,0.127,18.946,36.571,210.9,1.19,0.04,17.87,2.91,#N/A,58.7,#N/A,#N/A,2.7,0.03
1998-08-11,223.0,140.0,0.058,18.858,36.572,209.3,1.8,0.08,8.0,1.41,#N/A,55.7,#N/A,#N/A,1.1,-0.03
1998-09-10,253.0,1.0,0.077,28.141,36.186,197.9,0.0,0.0,29.2,5.25,#N/A,67.1,#N/A,#N/A,5.8,3.58
1998-09-10,253.0,20.0,0.077,28.128,36.188,199.3,0.0,0.0,32.5,5.84,#N/A,67.3,#N/A,#N/A,4.7,4.43
1998-09-10,253.0,40.0,0.073,27.845,36.188,199.2,0.0,0.0,35.84,7.09,#N/A,65.6,#N/A,#N/A,5.0,4.26
1998-09-10,253.0,60.0,0.137,24.371,36.188,207.6,0.0,0.0,40.93,6.56,#N/A,65.1,#N/A,#N/A,6.2,5.12
1998-09-10,253.0,80.0,0.412,22.729,36.699,193.5,0.2,0.0,31.15,6.7,#N/A,62.1,#N/A,#N/A,4.7,6.23
1998-09-10,253.0,100.0,0.157,21.463,36.699,185.0,1.93,0.1,21.61,4.72,#N/A,59.9,#N/A,#N/A,4.1,0.78
1998-09-10,253.0,120.0,0.054,20.827,36.699,193.0,1.74,0.11,12.23,2.28,#N/A,58.6,#N/A,#N/A,1.5,0.07
1998-09-10,253.0,140.0,0.04,20.374,36.659,197.9,1.41,0.09,15.06,3.4,#N/A,57.5,#N/A,#N/A,1.7,0.05
1998-10-22,295.0,1.0,0.073,25.394,36.378,204.8,0.0,0.0,27.58,4.23,#N/A,67.0,#N/A,#N/A,5.1,3.21
1998-10-22,295.0,20.0,0.081,25.475,36.372,204.2,0.0,0.0,26.93,4.64,#N/A,67.1,#N/A,#N/A,5.6,4.36
1998-10-22,295.0,40.0,0.09,25.418,36.391,204.8,0.0,0.0,59.35,5.46,#N/A,66.6,#N/A,#N/A,6.1,3.33
1998-10-22,295.0,60.0,0.146,23.594,36.576,214.7,0.0,0.0,39.94,5.9,#N/A,64.7,#N/A,#N/A,5.4,3.61
1998-10-22,295.0,80.0,0.283,22.456,36.652,213.7,0.12,0.0,24.21,4.57,#N/A,61.8,#N/A,#N/A,4.7,2.98
1998-10-22,295.0,100.0,0.127,20.84,36.658,211.8,0.39,0.0,17.45,3.23,#N/A,59.6,#N/A,#N/A,2.5,0.44
1998-10-22,295.0,120.0,0.059,19.927,36.624,210.5,0.51,0.0,18.53,2.76,#N/A,58.2,#N/A,#N/A,2.1,0.11
1998-10-22,295.0,140.0,0.032,19.508,36.609,206.9,0.83,0.0,10.74,2.16,#N/A,56.1,#N/A,#N/A,2.7,0.02
1998-11-17,321.0,1.0,0.068,23.974,36.434,209.2,0.0,0.0,23.83,4.09,#N/A,66.7,4.0,#N/A,6.6,5.06
1998-11-17,321.0,20.0,0.059,23.932,36.468,208.9,0.0,0.0,25.11,4.03,#N/A,66.3,4.4,#N/A,5.3,4.31
1998-11-17,321.0,40.0,0.095,23.742,36.489,209.2,0.0,0.0,16.13,2.75,#N/A,66.2,4.2,#N/A,7.7,2.23
1998-11-17,321.0,60.0,0.119,23.666,36.496,213.2,0.0,0.0,25.0,4.16,#N/A,65.4,4.3,#N/A,5.0,1.7
1998-11-17,321.0,80.0,0.227,22.03,36.61,209.4,0.11,0.0,27.39,5.12,#N/A,62.2,4.6,#N/A,4.3,0.98
1998-11-17,321.0,100.0,0.086,20.778,36.663,208.4,0.52,0.0,15.6,2.82,#N/A,59.6,5.1,#N/A,4.4,0.59
1998-11-17,321.0,120.0,0.037,19.84,36.636,204.4,1.15,0.06,11.79,2.11,#N/A,58.1,5.3,#N/A,2.0,0.26
1998-11-17,321.0,140.0,0.022,19.506,36.613,205.1,1.25,0.06,13.4,0.96,#N/A,55.3,5.3,#N/A,2.1,0.05
1998-12-08,342.0,1.0,0.07,23.074,36.556,213.0,0.0,0.0,24.56,3.87,#N/A,67.3,4.9,#N/A,4.2,4.53
1998-12-08,342.0,20.0,0.08,23.079,36.564,213.0,0.0,0.0,35.67,4.91,#N/A,66.2,5.0,#N/A,7.2,2.01
1998-12-08,342.0,40.0,0.082,23.108,36.582,213.2,0.0,0.0,21.58,3.36,#N/A,66.5,5.0,#N/A,3.5,2.45
1998-12-08,342.0,60.0,0.078,23.104,36.58,212.9,0.0,0.0,20.54,3.3,#N/A,65.1,4.8,#N/A,4.2,2.17
1998-12-08,342.0,80.0,0.114,21.921,36.587,213.9,0.0,0.0,23.07,3.74,#N/A,62.8,4.8,#N/A,7.3,2.34
1998-12-08,342.0,100.0,0.198,20.462,36.711,217.1,0.0,0.0,21.6,4.06,#N/A,60.4,4.3,#N/A,2.9,0.79
1998-12-08,342.0,120.0,0.059,20.107,36.711,212.6,0.1,0.0,11.55,2.21,#N/A,58.6,4.2,#N/A,1.9,0.17
1998-12-08,342.0,140.0,0.027,19.557,36.711,204.8,0.34,0.0,13.4,1.89,#N/A,56.3,4.8,#N/A,2.0,0.07
1999-01-15,15.0,1.0,0.083,21.914,36.502,217.4,0.0,0.0,37.6,4.75,#N/A,66.9,4.6,#N/A,5.9,5.1
1999-01-15,15.0,20.0,0.078,21.925,36.502,217.7,0.0,0.0,41.63,4.75,#N/A,66.3,4.6,#N/A,5.1,4.0
1999-01-15,15.0,40.0,0.089,21.909,36.507,218.0,0.0,0.0,41.08,4.62,#N/A,65.6,4.6,#N/A,6.1,4.2
1999-01-15,15.0,60.0,0.116,21.906,36.561,217.2,0.0,0.0,27.67,3.74,#N/A,63.5,4.3,#N/A,5.3,3.11
1999-01-15,15.0,80.0,0.138,21.904,36.567,217.0,0.0,0.0,26.81,4.21,#N/A,62.2,4.2,#N/A,5.7,1.49
1999-01-15,15.0,100.0,0.155,21.888,36.577,216.4,0.0,0.0,42.44,6.38,#N/A,60.6,4.2,#N/A,5.1,0.46
1999-01-15,15.0,120.0,0.1,18.973,36.476,232.9,0.0,0.0,26.57,3.13,#N/A,57.1,4.1,#N/A,3.1,0.25
1999-01-15,15.0,140.0,0.039,18.269,36.481,214.7,0.39,0.0,25.05,2.57,#N/A,55.8,4.3,#N/A,2.5,0.02
1999-01-27,27.0,1.0,0.081,21.61,36.569,218.0,0.0,0.0,25.13,4.32,#N/A,64.1,4.5,#N/A,5.4,5.89
1999-01-27,27.0,20.0,0.076,21.617,36.568,217.8,0.0,0.0,22.13,3.8,#N/A,63.5,4.4,#N/A,6.9,5.73
1999-01-27,27.0,40.0,0.087,21.629,36.57,217.8,0.0,0.0,29.36,4.97,#N/A,63.7,4.3,#N/A,5.2,4.55
1999-01-27,27.0,60.0,0.113,21.63,36.566,217.8,0.0,0.0,27.86,4.45,#N/A,61.8,4.5,#N/A,8.7,2.51
1999-01-27,27.0,80.0,0.134,21.63,36.57,218.4,0.0,0.0,26.55,4.38,#N/A,61.3,4.1,#N/A,6.5,1.26
1999-01-27,27.0,100.0,0.151,21.24,36.637,212.2,0.73,0.04,26.66,3.73,#N/A,59.7,4.6,#N/A,3.6,0.37
1999-01-27,27.0,120.0,0.097,19.303,36.572,214.0,0.42,0.0,20.16,2.76,#N/A,58.7,4.3,#N/A,7.0,0.5
1999-01-27,27.0,140.0,0.038,18.563,36.534,203.7,1.49,0.06,17.44,2.43,#N/A,55.5,5.1,#N/A,4.4,0.1
1999-02-12,43.0,1.0,0.183,21.572,36.651,216.7,0.0,0.0,25.93,4.76,#N/A,63.6,5.0,#N/A,5.7,10.45
1999-02-12,43.0,20.0,0.225,21.507,36.65,216.3,0.0,0.0,24.03,4.7,#N/A,63.5,5.1,#N/A,5.4,10.6
1999-02-12,43.0,40.0,0.253,21.491,36.65,216.6,0.0,0.0,24.15,4.63,#N/A,63.4,5.0,#N/A,5.1,7.97
1999-02-12,43.0,60.0,0.253,21.478,36.649,216.1,0.0,0.0,21.63,4.17,#N/A,64.3,4.4,#N/A,7.2,2.79
1999-02-12,43.0,80.0,0.211,21.3,36.648,216.0,0.0,0.0,22.92,4.43,#N/A,64.1,4.7,#N/A,7.1,0.38
1999-02-12,43.0,100.0,0.204,21.328,36.685,216.9,0.0,0.0,18.56,3.65,#N/A,63.4,4.6,#N/A,5.1,0.0
1999-02-12,43.0,120.0,0.108,20.567,36.622,214.8,0.28,0.0,16.59,3.2,#N/A,59.7,4.5,#N/A,6.5,-0.02
1999-02-12,43.0,140.0,0.032,19.986,36.676,203.2,0.88,0.0,13.34,2.09,#N/A,55.2,5.3,#N/A,2.3,0.01
1999-02-24,55.0,1.0,0.281,20.6,36.664,218.7,0.07,0.0,26.14,4.67,#N/A,64.2,#N/A,#N/A,6.4,15.24
1999-02-24,55.0,20.0,0.281,20.585,36.665,219.6,0.0,0.0,21.78,4.47,#N/A,64.2,#N/A,#N/A,6.4,13.09
1999-02-24,55.0,40.0,0.296,20.594,36.664,218.6,0.0,0.0,26.05,4.91,#N/A,64.5,#N/A,#N/A,6.7,7.45
1999-02-24,55.0,60.0,0.281,20.597,36.663,218.6,0.0,0.0,24.68,4.6,#N/A,62.5,#N/A,#N/A,6.7,2.77
1999-02-24,55.0,80.0,0.309,20.59,36.66,218.5,0.07,0.0,25.54,4.67,#N/A,61.8,#N/A,#N/A,4.0,1.19
1999-02-24,55.0,100.0,0.281,20.591,36.694,219.4,0.1,0.0,21.95,4.25,#N/A,61.9,#N/A,#N/A,4.6,0.4
1999-02-24,55.0,120.0,0.253,20.599,36.663,218.5,0.07,0.0,21.97,4.27,#N/A,57.3,#N/A,#N/A,8.4,0.18
1999-02-24,55.0,140.0,0.239,20.544,36.65,217.2,0.18,0.0,15.95,3.62,#N/A,57.0,#N/A,#N/A,4.4,-0.02
1999-03-23,82.0,1.0,0.407,19.481,36.294,226.3,0.06,0.0,40.32,8.62,#N/A,64.2,4.0,#N/A,2.8,8.56
1999-03-23,82.0,20.0,0.309,19.738,36.634,224.4,0.06,0.0,36.84,7.72,#N/A,64.9,3.9,#N/A,4.5,9.47
1999-03-23,82.0,40.0,0.435,19.589,36.618,224.6,0.06,0.0,36.47,8.55,#N/A,64.8,4.1,#N/A,3.4,5.91
1999-03-23,82.0,60.0,0.296,19.563,36.618,222.9,0.06,0.0,31.41,7.19,#N/A,64.4,4.1,#N/A,5.4,1.57
1999-03-23,82.0,80.0,0.309,19.514,36.611,222.6,0.06,0.0,25.93,5.97,#N/A,64.5,3.9,#N/A,5.4,0.36
1999-03-23,82.0,100.0,0.211,19.503,36.601,221.4,0.0,0.0,21.47,5.33,#N/A,61.8,4.4,#N/A,4.7,0.05
1999-03-23,82.0,120.0,0.097,19.485,36.602,219.1,0.0,0.0,12.86,3.26,#N/A,59.7,4.0,#N/A,4.7,0.05
1999-03-23,82.0,140.0,0.046,19.539,36.605,217.8,0.29,0.0,10.11,2.74,#N/A,56.5,4.1,#N/A,4.7,0.01
1999-04-07,97.0,1.0,0.345,19.709,36.657,223.2,0.1,0.0,28.5,5.03,#N/A,63.2,4.1,#N/A,4.2,10.97
1999-04-07,97.0,20.0,0.345,19.712,36.654,223.1,0.1,0.0,32.28,6.02,#N/A,62.5,4.2,#N/A,4.2,16.21
1999-04-07,97.0,40.0,0.345,19.703,36.652,222.9,0.1,0.0,27.53,5.16,#N/A,63.0,3.9,#N/A,3.2,7.95
1999-04-07,97.0,60.0,0.331,19.712,36.652,223.1,0.1,0.0,26.91,5.23,#N/A,62.4,4.0,#N/A,4.9,3.05
1999-04-07,97.0,80.0,0.36,19.69,36.653,222.7,0.1,0.0,30.01,5.55,#N/A,61.5,4.4,#N/A,4.9,1.11
1999-04-07,97.0,100.0,0.331,19.705,36.652,222.5,0.1,0.0,31.19,6.61,#N/A,60.0,4.2,#N/A,4.7,0.36
1999-04-07,97.0,120.0,0.345,19.69,36.648,222.3,0.13,0.0,23.08,4.64,#N/A,59.5,4.1,#N/A,4.7,0.1
1999-04-07,97.0,140.0,0.166,19.593,36.629,220.5,0.43,0.04,19.65,3.98,#N/A,57.8,4.4,#N/A,4.7,0.01
1999-05-04,124.0,1.0,0.066,21.483,36.651,220.5,0.0,0.0,29.71,4.53,#N/A,63.9,4.2,#N/A,4.5,5.63
1999-05-04,124.0,20.0,0.059,21.198,36.767,220.8,0.0,0.0,22.41,3.15,#N/A,64.0,4.7,#N/A,7.4,3.89
1999-05-04,124.0,40.0,0.083,21.074,36.735,221.1,0.0,0.0,20.58,3.81,#N/A,64.5,4.3,#N/A,5.0,3.65
1999-05-04,124.0,60.0,0.12,20.62,36.756,212.6,0.0,0.0,20.58,3.41,#N/A,63.1,4.4,#N/A,3.0,3.26
1999-05-04,124.0,80.0,0.331,19.906,36.659,216.9,0.1,0.0,22.96,4.27,#N/A,61.4,4.3,#N/A,8.0,5.89
1999-05-04,124.0,100.0,0.301,19.572,36.612,221.4,0.2,0.0,23.0,4.27,#N/A,59.1,4.9,#N/A,4.8,1.77
1999-05-04,124.0,120.0,-999.0,19.411,36.612,220.1,0.39,0.0,20.48,3.34,#N/A,58.7,4.6,#N/A,3.5,0.41
1999-05-04,124.0,140.0,0.067,19.336,36.603,218.7,0.59,0.0,15.75,2.36,#N/A,56.7,4.9,#N/A,6.4,0.15
1999-06-01,152.0,1.0,0.043,22.905,36.579,215.8,0.0,0.0,23.2,3.74,#N/A,66.8,4.8,#N/A,5.3,4.97
1999-06-01,152.0,20.0,0.066,22.318,36.623,218.7,0.0,0.0,25.12,3.81,#N/A,66.2,4.8,#N/A,6.2,2.75
1999-06-01,152.0,40.0,0.066,20.986,36.599,225.5,0.0,0.0,33.42,5.25,#N/A,66.2,4.8,#N/A,7.3,4.48
1999-06-01,152.0,60.0,0.109,19.73,36.614,227.9,0.0,0.0,32.54,3.74,#N/A,63.9,4.8,#N/A,9.3,5.39
1999-06-01,152.0,80.0,0.23,19.447,36.614,226.9,0.0,0.0,39.24,6.82,#N/A,62.2,4.8,#N/A,6.8,3.24
1999-06-01,152.0,100.0,0.373,19.368,36.613,217.5,0.83,0.0,30.05,5.71,#N/A,59.6,4.8,#N/A,7.2,2.47
1999-06-01,152.0,120.0,0.201,19.267,36.595,217.9,0.86,0.0,19.58,3.87,#N/A,62.1,5.7,#N/A,8.4,0.51
1999-06-01,152.0,140.0,0.114,19.123,36.574,216.2,1.1,0.0,21.75,4.34,#N/A,57.7,5.7,#N/A,4.4,0.09
1999-07-06,187.0,1.0,0.036,27.9,36.776,202.1,0.0,0.0,18.52,2.78,#N/A,66.8,4.4,#N/A,3.2,5.63
1999-07-06,187.0,20.0,0.034,26.633,36.746,203.6,0.0,0.0,19.43,3.04,#N/A,67.1,4.8,#N/A,4.2,0.17
1999-07-06,187.0,40.0,0.063,22.815,36.688,221.4,0.0,0.0,27.37,4.36,#N/A,65.9,4.5,#N/A,4.2,4.05
1999-07-06,187.0,60.0,0.078,21.169,36.775,220.4,0.0,0.0,24.02,4.1,#N/A,63.9,5.0,#N/A,5.2,4.5
1999-07-06,187.0,80.0,0.129,20.366,36.674,218.5,0.0,0.0,24.34,4.36,#N/A,60.7,5.2,#N/A,5.3,6.26
1999-07-06,187.0,100.0,0.273,19.766,36.627,214.9,0.07,0.0,23.34,4.43,#N/A,58.8,4.9,#N/A,4.3,4.42
1999-07-06,187.0,120.0,0.201,19.325,36.603,212.0,0.45,0.0,15.3,2.92,#N/A,57.7,4.7,#N/A,2.6,1.94
1999-07-06,187.0,140.0,0.073,19.151,36.581,212.0,0.6,0.0,10.51,2.52,#N/A,56.6,4.5,#N/A,1.8,0.18
1999-08-03,215.0,1.0,0.063,27.403,36.607,200.6,0.0,0.0,20.72,3.46,#N/A,67.0,4.5,#N/A,6.0,6.26
1999-08-03,215.0,20.0,0.071,27.312,36.604,200.9,0.0,0.0,23.03,3.65,#N/A,67.2,4.4,#N/A,4.5,6.3
1999-08-03,215.0,40.0,0.077,23.575,36.701,231.9,0.0,0.0,16.21,2.68,#N/A,65.8,4.8,#N/A,9.8,5.1
1999-08-03,215.0,60.0,0.098,21.61,36.689,237.0,0.0,0.0,34.04,4.37,#N/A,65.3,4.7,#N/A,9.8,5.92
1999-08-03,215.0,80.0,0.187,20.459,36.653,232.0,0.0,0.05,29.56,4.77,#N/A,63.1,4.9,#N/A,8.6,4.92
1999-08-03,215.0,100.0,0.288,19.933,36.651,222.9,0.0,0.0,24.82,4.25,#N/A,62.5,5.0,#N/A,7.8,3.25
1999-08-03,215.0,120.0,0.288,19.65,36.634,219.7,0.0,0.0,17.57,3.4,#N/A,61.3,6.0,#N/A,5.9,1.35
1999-08-03,215.0,140.0,0.151,19.418,36.63,205.5,0.99,0.05,17.94,2.55,#N/A,59.8,6.2,#N/A,2.5,0.58
1999-09-15,258.0,1.0,0.043,28.011,36.366,198.4,0.07,0.0,23.01,4.02,#N/A,67.1,4.3,#N/A,5.4,3.85
1999-09-15,258.0,20.0,0.057,27.803,36.364,202.8,0.0,0.0,18.58,3.11,#N/A,67.2,4.3,#N/A,6.0,4.45
1999-09-15,258.0,40.0,0.071,25.356,36.463,219.7,0.0,0.0,27.62,4.63,#N/A,66.1,4.2,#N/A,7.4,2.44
1999-09-15,258.0,60.0,0.087,22.291,36.613,230.1,0.0,0.0,7.75,1.94,#N/A,63.9,4.0,#N/A,6.0,3.22
1999-09-15,258.0,80.0,0.124,20.713,36.633,229.9,0.0,0.0,24.44,3.82,#N/A,62.5,3.9,#N/A,4.9,2.57
1999-09-15,258.0,100.0,0.171,20.26,36.561,229.9,0.0,0.0,24.41,4.3,#N/A,60.1,4.2,#N/A,6.0,2.47
1999-09-15,258.0,120.0,0.273,19.524,36.62,220.7,0.0,0.0,23.33,5.03,#N/A,58.1,4.0,#N/A,5.0,1.05
1999-09-15,258.0,140.0,0.201,19.531,36.603,213.7,0.13,0.0,19.43,3.35,#N/A,57.4,4.3,#N/A,5.9,0.29
1999-10-12,285.0,1.0,0.034,26.261,36.499,216.0,0.0,0.0,23.27,3.8,#N/A,67.1,4.8,#N/A,5.0,5.18
1999-10-12,285.0,20.0,0.057,26.275,36.498,202.0,0.0,0.0,20.42,3.34,#N/A,66.9,4.7,#N/A,4.5,4.98
1999-10-12,285.0,40.0,0.078,26.095,36.497,203.8,0.0,0.0,22.35,3.61,#N/A,66.5,4.5,#N/A,4.9,3.93
1999-10-12,285.0,60.0,0.073,24.2,36.642,209.6,0.0,0.0,27.1,4.91,#N/A,64.0,4.8,#N/A,6.6,4.41
1999-10-12,285.0,80.0,0.166,21.511,36.705,224.4,0.0,0.0,27.22,5.31,#N/A,63.4,4.5,#N/A,7.0,4.3
1999-10-12,285.0,100.0,0.474,21.629,36.71,212.5,0.0,0.0,31.93,6.16,#N/A,61.7,4.3,#N/A,6.6,2.14
1999-10-12,285.0,120.0,0.273,19.812,36.666,213.6,0.21,0.0,21.24,4.19,#N/A,59.4,4.6,#N/A,4.6,0.56
1999-10-12,285.0,140.0,0.109,19.509,36.66,203.9,1.07,0.0,13.82,2.75,#N/A,55.5,4.8,#N/A,3.4,0.12
1999-11-10,314.0,1.0,0.109,24.495,36.563,206.9,0.0,0.0,24.24,3.87,#N/A,66.6,4.4,#N/A,4.8,5.87
1999-11-10,314.0,20.0,0.12,23.833,36.561,205.2,0.0,0.0,26.88,4.25,#N/A,66.5,4.5,#N/A,5.4,5.38
1999-11-10,314.0,40.0,0.124,24.469,36.561,204.9,0.0,0.0,20.73,3.93,#N/A,67.0,4.5,#N/A,4.9,4.7
1999-11-10,314.0,60.0,0.135,24.467,36.562,205.6,0.0,0.0,22.74,5.64,#N/A,65.5,4.5,#N/A,4.6,3.4
1999-11-10,314.0,80.0,0.273,22.56,36.711,221.4,0.0,0.0,21.21,4.0,#N/A,62.3,4.5,#N/A,3.9,2.82
1999-11-10,314.0,100.0,0.273,20.914,36.676,221.4,0.0,0.0,16.45,3.55,#N/A,60.4,4.4,#N/A,4.1,1.91
1999-11-10,314.0,120.0,0.104,20.068,36.651,206.5,0.59,0.0,15.15,2.66,#N/A,55.0,4.5,#N/A,2.0,0.57
1999-11-10,314.0,140.0,0.048,19.686,36.633,204.5,0.8,0.0,13.0,2.34,#N/A,54.1,4.6,#N/A,1.7,0.2
1999-12-09,343.0,1.0,0.136,22.809,36.813,210.0,0.0,0.0,22.26,3.1,#N/A,66.8,4.5,#N/A,5.0,3.84
1999-12-09,343.0,20.0,0.136,22.81,36.81,212.3,0.0,0.0,30.69,4.65,#N/A,67.2,4.4,#N/A,4.6,3.85
1999-12-09,343.0,40.0,0.132,22.813,36.811,210.1,0.0,0.0,18.52,2.56,#N/A,66.6,4.6,#N/A,4.7,3.42
1999-12-09,343.0,60.0,-999.0,22.814,36.812,209.6,0.0,0.0,21.84,3.03,#N/A,65.9,4.5,#N/A,5.3,2.36
1999-12-09,343.0,80.0,0.149,22.808,36.813,209.5,0.0,0.0,20.53,2.69,#N/A,64.8,4.6,#N/A,4.6,1.14
1999-12-09,343.0,100.0,0.237,22.187,36.721,211.6,0.0,0.0,19.21,2.23,#N/A,60.8,4.5,#N/A,4.7,0.78
1999-12-09,343.0,120.0,-999.0,20.279,36.674,206.6,0.3,0.0,11.4,1.75,#N/A,58.6,4.4,#N/A,2.2,0.31
1999-12-09,343.0,140.0,0.052,19.804,36.643,202.8,0.8,0.0,8.24,1.28,#N/A,56.4,4.5,#N/A,2.1,0.07
2000-01-29,29.0,1.0,0.216,20.523,36.755,215.5,0.0,0.0,20.81,4.46,#N/A,66.7,5.5,#N/A,4.5,5.96
2000-01-29,29.0,20.0,0.183,20.612,36.75,215.1,0.0,0.0,18.49,4.5,#N/A,66.4,4.5,#N/A,5.6,6.76
2000-01-29,29.0,40.0,0.219,20.533,36.746,215.1,0.0,0.0,18.92,4.17,#N/A,66.7,5.2,#N/A,5.0,4.25
2000-01-29,29.0,60.0,0.216,20.616,36.74,215.4,0.0,0.0,18.96,4.59,#N/A,66.4,4.7,#N/A,5.8,2.07
2000-01-29,29.0,80.0,0.227,20.619,36.738,215.6,0.0,0.0,18.5,4.14,#N/A,65.2,5.1,#N/A,6.4,1.26
2000-01-29,29.0,100.0,0.223,20.396,36.726,215.7,0.0,0.0,17.67,4.27,#N/A,63.0,4.7,#N/A,5.3,0.41
2000-01-29,29.0,120.0,0.249,20.258,36.691,216.1,0.0,0.0,20.97,4.96,#N/A,60.9,5.1,#N/A,5.9,0.09
2000-01-29,29.0,140.0,0.226,19.758,36.687,215.3,0.14,0.0,16.21,4.21,#N/A,59.1,5.3,#N/A,5.7,0.0
2000-02-15,46.0,1.0,0.088,19.951,36.674,220.7,0.0,0.0,38.68,6.26,#N/A,62.4,4.5,#N/A,7.0,8.76
2000-02-15,46.0,20.0,0.134,19.942,36.672,221.4,0.0,0.0,42.8,5.94,#N/A,63.0,4.5,#N/A,6.3,10.4
2000-02-15,46.0,40.0,0.324,19.895,36.67,220.6,0.0,0.0,48.59,6.51,#N/A,62.8,4.5,#N/A,6.3,5.71
2000-02-15,46.0,60.0,0.317,19.89,36.674,219.4,0.0,0.0,40.37,6.45,#N/A,62.0,4.5,#N/A,6.7,2.51
2000-02-15,46.0,80.0,0.175,19.828,36.686,215.5,0.34,0.0,23.25,3.94,#N/A,61.6,4.6,#N/A,6.3,0.61
2000-02-15,46.0,100.0,0.17,19.79,36.686,215.6,0.36,0.0,18.49,3.16,#N/A,60.8,4.4,#N/A,5.4,0.19
2000-02-15,46.0,120.0,0.266,19.692,36.676,216.2,0.36,0.0,17.17,3.1,#N/A,60.1,4.6,#N/A,6.0,0.07
2000-02-15,46.0,140.0,0.177,19.642,36.652,216.3,0.49,0.0,28.06,3.73,#N/A,60.3,4.5,#N/A,5.3,0.0
2000-03-14,74.0,1.0,0.163,19.361,36.646,226.1,0.11,0.0,52.73,7.14,#N/A,59.7,4.4,#N/A,6.5,16.94
2000-03-14,74.0,20.0,0.261,19.249,36.648,226.4,0.14,0.0,53.83,9.21,#N/A,59.5,4.4,#N/A,7.2,10.51
2000-03-14,74.0,40.0,0.234,19.22,36.645,226.2,0.11,0.0,59.38,9.85,#N/A,60.1,4.6,#N/A,8.0,10.74
2000-03-14,74.0,60.0,0.204,19.18,36.639,224.3,0.2,0.0,44.44,7.79,#N/A,59.5,4.7,#N/A,8.9,4.55
2000-03-14,74.0,80.0,0.084,19.09,36.637,216.9,0.95,0.04,36.71,6.5,#N/A,60.0,5.0,#N/A,5.8,1.44
2000-03-14,74.0,100.0,0.057,19.08,36.637,216.6,1.02,0.0,23.56,1.67,#N/A,59.4,5.1,#N/A,5.6,0.49
2000-03-14,74.0,120.0,0.031,19.078,36.637,216.2,1.06,0.04,22.34,3.54,#N/A,58.6,5.2,#N/A,5.8,0.24
2000-03-14,74.0,140.0,0.006,19.08,36.637,215.7,1.08,0.0,20.06,2.63,#N/A,58.8,5.2,#N/A,5.6,-0.01
2000-04-11,102.0,1.0,0.151,20.858,36.659,229.3,0.0,0.0,24.99,4.75,#N/A,63.2,4.0,#N/A,9.9,7.74
2000-04-11,102.0,20.0,0.139,19.911,36.658,228.9,0.0,0.0,45.47,6.99,#N/A,63.3,3.9,#N/A,11.2,9.52
